id,life,walkspeed,runspeed,drivespeed,weapon,subweapon,level,hp,attackpower,hitrate,defense,magicdefense,dodge,attackspeed,AI,exp,dropid,money,item,tab1,tab2,tab3,specialtab,attackdistance,aggresive,shp
672,0,400,1000,350,0,0,190,1044,1904,1270,3265,1356,648,108,280,0,650,0,100,0,0,0,0,300,11,600
673,0,0,0,100,0,0,200,1539,0,421,463,670,10,0,278,26427,0,0,0,0,0,0,0,0,7,0
674,0,400,1000,150,0,0,180,48,1101,1005,807,1292,352,105,279,20264,0,0,0,0,0,0,0,300,7,350
676,0,400,1000,350,0,0,70,720,483,497,1345,588,259,108,277,0,648,0,100,0,0,0,0,300,11,600
677,0,400,1000,350,0,0,70,720,483,497,1345,588,259,108,280,0,648,0,100,0,0,0,0,300,11,600
678,0,0,0,100,0,0,80,1250,0,223,253,270,10,0,278,3694,0,0,0,0,0,0,0,0,7,0
679,0,400,1000,150,0,0,60,32,247,361,308,524,130,105,279,1991,0,0,0,0,0,0,0,300,7,350
680,0,200,450,120,1076,0,151,47,615,873,1056,497,559,105,41,11184,533,0,60,0,0,0,0,250,3,400
681,0,200,450,122,1076,0,155,47,638,895,1082,509,573,105,41,12375,534,0,60,0,0,0,0,252,3,402
682,0,200,450,124,1076,0,159,48,661,917,1107,520,587,105,41,13552,535,0,60,0,0,0,0,254,3,404
683,0,200,450,126,1076,0,163,48,685,939,1133,532,600,105,41,14722,536,0,60,0,0,0,0,256,3,406
684,0,200,450,128,1076,0,167,49,708,961,1158,543,614,105,41,15889,537,0,60,0,0,0,0,258,3,408
685,0,200,450,130,1076,0,171,49,733,984,1184,555,628,105,41,17057,538,0,60,0,0,0,0,260,3,410
686,0,200,450,132,1076,0,175,50,757,1006,1210,567,642,105,41,18227,539,0,60,0,0,0,0,262,3,412
687,0,200,450,134,1076,0,179,50,782,1028,1235,578,656,105,41,19401,540,0,60,0,0,0,0,264,3,414
688,0,200,450,136,1076,0,183,51,806,1050,1261,590,670,105,41,20582,541,0,60,0,0,0,0,266,3,416
689,0,200,450,138,1076,0,187,51,832,1072,1286,601,684,105,41,21769,542,0,60,0,0,0,0,268,3,418
690,0,200,450,140,1076,0,191,52,857,1094,1312,613,698,105,41,22965,543,0,60,0,0,0,0,270,3,420
691,0,200,450,142,1076,0,195,52,883,1116,1338,624,712,105,41,24169,544,0,60,0,0,0,0,272,3,422
692,0,200,450,144,1076,0,199,53,909,1138,1363,636,726,105,41,25382,545,0,60,0,0,0,0,274,3,424
693,0,200,450,144,1076,0,203,53,935,1160,1389,647,739,105,41,26604,546,0,60,0,0,0,0,274,3,424
694,0,400,1000,350,0,0,150,947,1363,1012,2625,1100,518,108,277,0,650,0,100,0,0,0,0,300,11,600
695,0,400,1000,350,0,0,150,947,1363,1012,2625,1100,518,108,280,0,650,0,100,0,0,0,0,300,11,600
696,0,0,0,100,0,0,150,40,0,421,463,670,200,0,278,11197,0,0,0,0,0,0,0,0,7,0
697,0,400,1000,150,0,0,150,44,851,844,682,1100,297,105,279,11197,0,0,0,0,0,0,0,300,7,350
698,0,200,450,144,1076,0,207,54,961,1182,1414,659,753,105,41,27836,547,0,60,0,0,0,0,274,3,424
699,0,200,450,144,1076,0,211,54,988,1204,1440,670,767,105,41,29217,548,0,60,0,0,0,0,274,3,424
701,0,160,250,110,0,0,1,73,1,1,200,200,300,110,31,0,0,0,0,0,0,0,0,0,1,0
702,0,160,250,130,0,0,40,19,1,1,200,200,300,108,32,0,0,0,0,0,0,0,0,0,1,0
703,0,160,250,200,0,0,90,39,317,536,499,232,347,106,33,0,0,0,0,0,0,0,0,0,1,0
704,0,160,250,130,0,0,60,29,1,1,200,200,300,104,34,0,0,0,0,0,0,0,0,0,1,0
705,0,160,250,130,0,0,136,38,1,1,200,200,300,102,35,0,0,0,0,0,0,0,0,0,1,0
706,0,160,250,130,0,0,162,45,1,1,200,200,300,100,42,0,0,0,0,0,0,0,0,0,1,0
707,0,160,250,130,0,0,90,23,1,1,200,200,300,98,31,0,0,0,0,0,0,0,0,0,1,0
708,0,160,250,130,0,0,90,23,1,1,200,200,300,96,31,0,0,0,0,0,0,0,0,0,1,0
709,0,160,250,130,0,0,90,23,1,1,200,200,300,94,31,0,0,0,0,0,0,0,0,0,1,0
710,0,160,250,130,0,0,90,23,1,1,200,200,300,92,31,0,0,0,0,0,0,0,0,0,1,0
711,0,200,450,150,1076,0,19,29,51,144,137,261,100,90,36,279,500,0,60,0,0,0,0,800,7,300
712,0,200,450,152,1076,0,23,29,62,167,154,287,114,90,36,377,501,0,60,0,0,0,0,830,7,302
713,0,200,450,154,1076,0,27,29,73,189,170,312,128,90,36,483,502,0,60,0,0,0,0,860,7,304
714,0,200,450,156,1076,0,31,29,85,211,187,338,142,90,36,598,503,0,60,0,0,0,0,890,7,306
715,0,200,450,158,1076,0,35,30,98,233,204,364,156,90,36,720,504,0,60,0,0,0,0,920,7,308
716,0,200,450,160,1076,0,39,31,112,255,220,389,170,90,36,849,505,0,60,0,0,0,0,950,7,310
717,0,200,450,162,1076,0,43,31,125,277,237,415,183,90,37,985,506,0,60,0,0,0,0,980,7,312
718,0,200,450,164,1076,0,47,32,140,299,254,440,197,90,37,1127,507,0,60,0,0,0,0,1010,7,314
719,0,200,450,166,1076,0,51,32,155,321,270,466,211,90,37,1294,508,0,60,0,0,0,0,1040,7,316
720,0,200,450,168,1076,0,55,33,170,343,287,492,225,90,37,1600,509,0,60,0,0,0,0,1070,7,318
721,0,200,450,170,1076,0,59,34,186,365,303,517,239,90,37,1912,510,0,60,0,0,0,0,1300,7,320
722,0,200,450,172,1076,0,63,34,203,387,320,543,253,90,37,2231,511,0,60,0,0,0,0,1330,7,322
723,0,200,450,174,1076,0,67,35,219,409,337,568,267,90,38,2560,512,0,60,0,0,0,0,1360,7,324
724,0,200,450,176,1076,0,71,36,237,432,353,594,281,90,38,2898,513,0,60,0,0,0,0,1390,7,326
725,0,200,450,178,1076,0,75,36,254,454,370,620,295,90,38,3246,514,0,60,0,0,0,0,1420,7,328
726,0,200,450,180,1076,0,79,37,273,476,387,645,309,90,38,3603,515,0,60,0,0,0,0,1450,7,330
727,0,200,450,182,1076,0,83,38,291,498,403,671,322,90,38,3970,516,0,60,0,0,0,0,1480,7,332
728,0,200,450,184,1076,0,87,38,310,520,420,696,336,90,38,4346,517,0,60,0,0,0,0,1510,7,334
729,0,200,450,186,1076,0,91,39,329,542,437,722,350,90,39,4732,518,0,60,0,0,0,0,1540,7,336
730,0,200,450,188,1076,0,95,39,349,564,453,748,364,90,39,5127,519,0,60,0,0,0,0,1570,7,338
731,0,200,450,190,1076,0,99,40,369,586,470,773,378,90,39,5531,520,0,60,0,0,0,0,1300,7,340
732,0,200,450,140,1076,0,75,36,254,454,370,620,295,90,38,3246,514,0,60,0,0,0,0,1420,7,350
733,0,200,450,142,1076,0,79,37,273,476,387,645,309,90,38,3603,515,0,60,0,0,0,0,1450,7,352
734,0,200,450,144,1076,0,83,38,291,498,403,671,322,90,38,3970,516,0,60,0,0,0,0,1480,7,354
735,0,200,450,146,1076,0,87,38,310,520,420,696,336,90,38,4346,517,0,60,0,0,0,0,1510,7,356
736,0,200,450,148,1076,0,91,39,329,542,437,722,350,90,39,4732,518,0,60,0,0,0,0,1540,7,358
737,0,200,450,150,1076,0,95,39,349,564,453,748,364,90,39,5127,519,0,60,0,0,0,0,1570,7,360
738,0,200,450,152,1076,0,99,40,369,586,470,773,378,90,39,5531,520,0,60,0,0,0,0,1300,7,362
739,0,200,450,154,1076,0,103,40,390,608,486,799,392,90,39,5853,521,0,60,0,0,0,0,1330,7,364
740,0,200,450,156,1076,0,107,41,410,630,503,824,406,90,39,6065,522,0,60,0,0,0,0,1360,7,366
741,0,200,450,158,1076,0,111,42,432,652,520,850,420,90,39,6280,523,0,60,0,0,0,0,1390,7,368
742,0,200,450,160,1076,0,115,42,453,674,536,876,434,90,39,6496,524,0,60,0,0,0,0,1420,7,370
743,0,200,450,162,1076,0,119,43,475,696,553,901,448,90,39,6715,525,0,60,0,0,0,0,1450,7,372
744,0,200,450,164,1076,0,123,43,497,719,570,927,461,90,39,6935,526,0,60,0,0,0,0,1480,7,374
745,0,200,450,166,1076,0,127,44,520,741,586,952,475,90,39,7157,527,0,60,0,0,0,0,1510,7,376
746,0,200,450,168,1076,0,131,44,543,763,603,978,489,90,39,7381,528,0,60,0,0,0,0,1540,7,378
747,0,200,450,170,1076,0,135,45,566,785,620,1004,503,90,39,7607,529,0,60,0,0,0,0,1570,7,380
748,0,200,450,172,1076,0,139,45,589,807,636,1029,517,90,39,7835,530,0,60,0,0,0,0,1300,7,382
749,0,200,450,174,1076,0,143,46,613,829,653,1055,531,90,39,8969,531,0,60,0,0,0,0,1330,7,384
750,0,200,450,176,1076,0,147,46,638,851,670,1080,545,90,39,10257,532,0,60,0,0,0,0,1360,7,386
751,0,160,250,200,0,0,90,39,317,536,499,232,347,106,307,0,0,0,60,0,0,0,0,260,1,330
752,0,160,250,200,0,0,90,39,317,536,499,232,347,106,308,0,0,0,60,0,0,0,0,260,1,330
753,0,160,250,200,0,0,90,39,317,536,499,232,347,106,309,0,0,0,60,0,0,0,0,260,1,330
754,0,160,250,200,0,0,90,39,317,536,499,232,347,106,310,0,0,0,60,0,0,0,0,260,1,330
755,0,140,420,120,0,0,14,29,31,65,134,74,48,100,311,0,0,0,60,0,0,0,0,200,1,0
756,0,140,420,120,0,0,14,29,31,65,134,74,48,100,312,0,0,0,60,0,0,0,0,200,1,0
757,0,140,420,120,0,0,14,29,31,65,134,74,48,100,313,0,0,0,60,0,0,0,0,200,1,0
758,0,140,700,88,1011,0,15,29,36,68,139,76,54,90,2,0,0,0,60,0,0,0,0,220,1,0
760,0,225,850,180,169,0,101,40,384,332,552,255,257,100,40,0,0,0,60,0,0,0,0,350,1,0
761,0,330,710,360,0,0,103,40,395,338,561,259,262,100,40,0,0,0,60,0,0,0,0,250,1,0
762,0,200,700,182,0,0,102,40,400,335,557,257,259,95,40,0,0,0,60,0,0,0,0,190,1,0
763,0,450,750,432,0,0,99,40,374,326,542,251,252,100,40,0,0,0,60,0,0,0,0,250,1,0
771,0,250,500,90,0,0,15,75,73,47,700,500,31,110,176,0,3,0,60,40,0,0,0,0,1,0
772,0,250,500,95,0,0,20,100,119,52,1025,775,44,108,177,0,3,0,60,40,0,0,0,0,1,0
773,0,250,500,100,0,0,25,125,170,57,1425,1125,60,106,178,0,3,0,60,40,0,0,0,0,1,0
774,0,250,500,105,0,0,30,150,233,63,1900,1525,77,104,179,0,3,0,60,40,0,0,0,0,1,0
775,0,250,500,110,0,0,35,175,273,68,2200,1775,88,102,180,0,3,0,60,40,0,0,0,0,1,0
778,0,0,0,90,0,0,30,1000,220,63,1900,1525,77,110,194,0,3,0,60,55,0,0,0,0,1,0
779,0,0,0,100,0,0,30,1300,228,63,1900,1525,77,106,195,0,3,0,60,45,0,0,0,0,1,0
780,0,0,0,110,0,0,30,1600,237,63,1900,1525,77,102,196,0,3,0,60,35,0,0,0,0,1,0
781,0,0,0,100,0,0,25,125,164,57,1425,1125,60,110,170,0,3,0,60,50,0,0,0,0,1,0
782,0,0,0,110,0,0,25,125,167,57,1425,1125,60,108,171,0,3,0,60,50,0,0,0,0,1,0
783,0,0,0,120,0,0,25,125,170,57,1425,1125,60,106,172,0,3,0,60,50,0,0,0,0,1,0
784,0,0,0,130,0,0,25,125,173,57,1425,1125,60,104,173,0,3,0,60,50,0,0,0,0,1,0
785,0,0,0,140,0,0,25,125,177,57,1425,1125,60,102,174,0,3,0,60,50,0,0,0,0,1,0
786,0,0,0,90,0,0,15,75,73,47,700,500,31,110,175,0,3,0,60,50,0,0,0,0,1,0
787,0,0,0,95,0,0,20,100,119,52,1025,775,44,108,175,0,3,0,60,50,0,0,0,0,1,0
788,0,0,0,100,0,0,25,125,170,57,1425,1125,60,106,175,0,3,0,60,50,0,0,0,0,1,0
789,0,0,0,105,0,0,30,150,233,63,1900,1525,77,104,175,0,3,0,60,50,0,0,0,0,1,0
790,0,0,0,110,0,0,35,175,273,68,2200,1775,88,102,175,0,3,0,60,50,0,0,0,0,1,0
791,0,0,0,90,0,0,18,90,98,50,900,650,38,110,187,0,3,0,60,50,0,0,0,0,1,0
792,0,0,0,95,0,0,21,105,128,53,1100,825,47,108,187,0,3,0,60,50,0,0,0,0,1,0
793,0,0,0,100,0,0,24,120,160,56,1350,1050,57,106,187,0,3,0,60,50,0,0,0,0,1,0
794,0,0,0,105,0,0,27,135,196,59,1625,1275,67,104,187,0,3,0,60,50,0,0,0,0,1,0
795,0,0,0,110,0,0,30,150,237,63,1900,1525,77,102,187,0,3,0,60,50,0,0,0,0,1,0
796,0,0,0,90,0,0,30,1900,220,63,1900,1525,77,110,197,0,3,0,60,55,0,0,0,0,1,0
797,0,0,0,100,0,0,30,2200,228,63,1900,1525,77,106,198,0,3,0,60,45,0,0,0,0,1,0
798,0,0,0,110,0,0,30,2500,237,63,1900,1525,77,102,199,0,3,0,60,35,0,0,0,0,1,0
801,0,0,0,82,0,0,20,600,10,10,1025,775,50,100,151,0,3,0,60,50,0,0,0,0,1,0
802,0,0,0,84,0,0,22,750,10,10,1175,900,50,102,151,0,3,0,60,50,0,0,0,0,1,0
803,0,0,0,86,0,0,24,900,10,10,1350,1050,50,104,151,0,3,0,60,50,0,0,0,0,1,0
804,0,0,0,88,0,0,26,1050,10,10,1500,1200,50,106,152,0,3,0,60,45,0,0,0,0,1,0
805,0,0,0,90,0,0,28,1200,10,10,1700,1350,50,108,152,0,3,0,60,45,0,0,0,0,1,0
806,0,0,0,92,0,0,30,1350,10,10,1900,1525,50,110,152,0,3,0,60,40,0,0,0,0,1,0
807,0,0,0,94,0,0,32,1500,10,10,2025,1625,50,112,153,0,3,0,60,40,0,0,0,0,1,0
808,0,0,0,96,0,0,34,1650,10,10,2125,1725,50,114,153,0,3,0,60,35,0,0,0,0,1,0
809,0,0,0,98,0,0,36,1800,10,10,2250,1850,50,116,153,0,3,0,60,35,0,0,0,0,1,0
810,0,0,0,100,0,0,38,1950,10,10,2375,1950,50,118,153,0,3,0,60,30,0,0,0,0,1,0
811,0,200,450,90,334,0,46,1154,131,142,112,59,95,100,155,0,3,0,60,30,0,0,0,350,1,0
812,0,210,470,96,334,0,47,1177,134,144,115,60,97,102,155,0,3,0,60,30,0,0,0,350,1,0
813,0,220,490,102,334,0,48,1200,137,146,117,61,98,104,155,0,3,0,60,31,0,0,0,350,1,0
814,0,230,510,108,334,0,49,1224,140,148,120,62,100,106,155,0,3,0,60,31,0,0,0,350,1,0
815,0,240,530,114,334,0,50,1248,143,150,123,64,102,108,155,0,3,0,60,32,0,0,0,350,1,0
816,0,250,550,120,334,0,51,1272,146,152,125,65,103,110,155,0,3,0,60,32,0,0,0,350,1,0
817,0,260,570,126,334,0,52,1296,149,154,128,66,105,112,155,0,3,0,60,33,0,0,0,350,1,0
818,0,270,590,132,334,0,53,1320,152,156,131,67,107,114,155,0,3,0,60,33,0,0,0,350,1,0
819,0,280,610,138,334,0,54,1344,156,158,133,69,109,116,155,0,3,0,60,34,0,0,0,350,1,0
820,0,290,630,144,334,0,55,1368,159,161,136,70,110,118,155,0,3,0,60,34,0,0,0,350,1,0
821,0,140,700,130,0,0,55,1000,424,345,966,1190,388,100,156,0,3,0,60,30,0,0,0,250,1,0
822,0,144,710,135,0,0,56,1237,517,595,987,1210,392,105,156,0,3,0,60,30,0,0,0,250,1,0
823,0,148,720,140,0,0,57,1474,542,773,1001,1240,400,110,156,0,3,0,60,25,0,0,0,250,1,0
824,0,152,730,145,0,0,58,1711,554,900,1022,1270,404,115,156,0,3,0,60,25,0,0,0,250,1,0
825,0,156,740,150,0,0,59,1948,565,995,1043,1290,412,120,156,0,3,0,60,20,0,0,0,250,1,0
826,0,160,750,155,0,0,60,2185,574,939,1064,1320,420,125,156,0,3,0,60,20,0,0,0,250,1,0
827,0,164,760,160,0,0,61,2422,584,988,1078,1350,424,130,156,0,3,0,60,15,0,0,0,250,1,0
828,0,168,770,165,0,0,62,2659,594,1025,1099,1370,432,135,156,0,3,0,60,15,0,0,0,250,1,0
829,0,172,780,170,0,0,63,2896,603,1058,1120,1400,440,140,156,0,3,0,60,10,0,0,0,250,1,0
830,0,176,790,175,0,0,64,3133,613,1085,1141,1430,444,145,156,0,3,0,60,10,0,0,0,250,1,0
831,0,220,780,80,1095,0,72,3000,828,1003,1674,1650,208,100,157,0,3,0,60,60,0,0,0,1200,1,220
832,0,226,792,95,1095,0,73,3655,974,1120,1701,1680,178,102,157,0,3,0,60,60,0,0,0,1220,1,350
833,0,232,810,110,1095,0,74,4310,1055,1144,1728,1700,156,104,157,0,3,0,60,65,0,0,0,1240,1,420
834,0,238,822,125,1095,0,75,4965,1103,1157,1755,1730,139,106,157,0,3,0,60,65,0,0,0,1260,1,370
835,0,244,834,140,1095,0,76,5620,1135,1173,1782,1760,126,108,157,0,3,0,60,70,0,0,0,1270,1,570
836,0,250,846,150,1095,0,77,6275,1159,1184,1809,1790,119,110,157,0,3,0,60,70,0,0,0,1280,1,390
837,0,260,862,160,1095,0,78,6930,1179,1199,1836,1820,113,112,157,0,3,0,60,75,0,0,0,1290,1,400
838,0,270,878,170,1095,0,79,7585,1196,1212,1863,1850,107,114,157,0,3,0,60,80,0,0,0,1300,1,410
839,0,250,864,160,1095,0,80,8240,1212,1225,1890,1880,116,116,157,0,3,0,60,75,0,0,0,1310,1,420
840,0,255,875,170,1095,0,85,8895,1259,1289,2034,2030,116,121,157,0,3,0,60,80,0,0,0,1320,1,0
841,0,200,520,130,0,0,70,2000,1289,1109,1350,954,71,100,158,0,3,0,60,60,0,0,0,300,1,0
842,0,207,540,140,0,0,71,2495,1566,1340,1778,1401,68,102,158,0,3,0,60,55,0,0,0,300,1,0
843,0,214,550,150,0,0,72,2990,1638,1397,1929,1620,67,104,158,0,3,0,60,55,0,0,0,300,1,0
844,0,221,560,160,0,0,73,3485,1672,1428,1997,1737,65,106,158,0,3,0,60,50,0,0,0,300,1,0
845,0,228,580,170,0,0,74,3980,1698,1443,2039,1802,64,108,158,0,3,0,60,50,0,0,0,300,1,0
846,0,235,600,175,0,0,75,4475,1720,1467,2075,1849,63,110,158,0,3,0,60,45,0,0,0,300,1,0
847,0,242,620,180,0,0,76,4970,1744,1481,2108,1888,63,112,158,0,3,0,60,45,0,0,0,300,1,0
848,0,249,640,185,0,0,77,5465,1768,1494,2141,1924,63,114,158,0,3,0,60,40,0,0,0,300,1,0
849,0,256,660,200,0,0,78,5960,1792,1516,2172,1958,60,116,158,0,3,0,60,40,0,0,0,300,1,0
850,0,263,700,250,0,0,79,6455,1813,1531,2204,1991,73,118,158,0,3,0,60,35,0,0,0,300,1,0
851,0,225,500,115,0,0,20,1164,0,0,64,12,1,100,159,0,3,0,60,70,0,0,0,280,1,0
852,0,231,512,115,0,0,30,1301,0,0,72,12,1,102,159,0,3,0,60,65,0,0,0,280,1,0
853,0,237,524,115,0,0,40,1438,0,0,88,15,1,104,159,0,3,0,60,60,0,0,0,280,1,0
854,0,243,536,115,0,0,50,1575,0,0,96,18,1,106,159,0,3,0,60,55,0,0,0,280,1,0
855,0,249,548,115,0,0,60,1712,0,0,112,21,1,108,159,0,3,0,60,50,0,0,0,280,1,0
856,0,255,560,115,4,0,62,1849,572,456,1413,686,288,100,159,0,3,0,60,45,0,0,0,280,1,0
857,0,261,572,115,7,0,64,2006,704,786,1467,704,296,105,159,0,3,0,60,40,0,0,0,280,1,0
858,0,267,584,115,10,0,66,2163,749,1026,1521,764,307,110,159,0,3,0,60,35,0,0,0,280,1,0
859,0,273,596,115,13,0,68,2320,776,1209,1566,789,315,115,159,0,3,0,60,30,0,0,0,280,1,0
860,0,279,608,115,16,0,70,2477,799,1350,1620,822,325,120,159,0,3,0,60,25,0,0,0,280,1,0
861,0,230,510,104,1040,0,20,1257,53,0,0,0,1,100,160,0,3,0,60,70,0,0,0,1550,1,0
862,0,235,520,109,1040,0,30,1382,64,0,0,0,1,102,160,0,3,0,60,65,0,0,0,1600,1,0
863,0,240,530,114,1047,0,40,1507,79,0,0,0,1,104,160,0,3,0,60,60,0,0,0,1650,1,0
864,0,245,540,119,1047,0,50,1632,96,0,0,0,1,106,160,0,3,0,60,55,0,0,0,2000,1,0
865,0,250,550,124,1048,0,60,1757,113,0,0,0,1,108,160,0,3,0,60,50,0,0,0,1750,1,0
866,0,255,560,128,1048,0,62,1882,732,1168,942,877,504,110,160,0,3,0,60,45,0,0,0,1800,1,0
867,0,260,570,132,1049,0,64,2007,810,1208,978,915,619,115,160,0,3,0,60,40,0,0,0,1850,1,0
868,0,265,580,136,1050,0,66,2132,852,1243,1014,947,660,120,160,0,3,0,60,35,0,0,0,1900,1,0
869,0,270,590,140,1050,0,68,2257,882,1278,1044,986,683,125,160,0,3,0,60,30,0,0,0,1950,1,0
870,0,275,600,144,1052,0,70,2382,910,1315,1080,1018,706,130,160,0,3,0,60,25,0,0,0,2000,1,0
871,0,160,580,160,443,0,80,3587,1228,1390,3150,1316,278,100,161,0,3,0,60,70,0,0,0,300,1,0
872,0,165,590,166,444,0,85,4538,1552,1473,4650,1421,352,104,161,0,3,0,60,70,0,0,0,300,1,0
873,0,170,600,172,445,0,90,5489,1694,1555,5490,1526,384,108,161,0,3,0,60,70,0,0,0,300,1,0
874,0,175,610,178,446,0,95,6440,1803,1640,6066,1638,411,112,161,0,3,0,60,70,0,0,0,300,1,0
875,0,180,620,184,448,0,100,7391,1905,1725,6552,1750,434,116,161,0,3,0,60,70,0,0,0,300,1,0
876,0,160,580,160,116,0,80,4185,1228,1390,3150,1504,278,100,161,0,3,0,60,50,0,0,0,300,1,0
877,0,165,590,166,117,0,85,5259,1552,1473,4650,1624,352,102,161,0,3,0,60,50,0,0,0,300,1,0
878,0,170,600,172,118,0,90,6333,1694,1555,5490,1744,384,104,161,0,3,0,60,50,0,0,0,300,1,0
879,0,175,610,178,119,0,95,7407,1803,1640,6066,1872,411,106,161,0,3,0,60,50,0,0,0,300,1,0
880,0,180,620,184,120,0,100,8481,1905,1725,6552,2000,434,108,161,0,3,0,60,50,0,0,0,300,1,0
881,0,360,770,80,0,0,71,4572,1090,865,1647,875,820,100,162,0,3,0,60,26,0,0,0,180,1,250
882,0,368,786,90,0,0,72,5019,1377,989,1674,891,1079,106,162,0,3,0,60,26,0,0,0,180,1,270
883,0,376,802,95,0,0,73,5466,1464,1009,1701,908,1170,112,162,0,3,0,60,26,0,0,0,180,1,280
884,0,384,818,100,0,0,74,5913,1502,1143,1728,918,1211,118,162,0,3,0,60,26,0,0,0,180,1,290
885,0,392,834,110,0,0,75,6360,1526,1266,1755,935,1230,124,162,0,3,0,60,26,0,0,0,180,1,310
886,0,400,850,120,0,0,76,6807,1548,1390,1782,951,1249,130,162,0,3,0,60,26,0,0,0,180,1,350
887,0,408,866,130,0,0,77,7254,1569,1434,1809,966,1268,136,162,0,3,0,60,26,0,0,0,180,1,400
888,0,416,882,140,0,0,78,7701,1590,1503,1836,983,1287,142,162,0,3,0,60,26,0,0,0,180,1,440
889,0,424,898,160,0,0,79,8148,1610,1608,1863,999,1299,148,162,0,3,0,60,26,0,0,0,180,1,460
890,0,432,914,122,0,0,80,8595,1631,1717,1890,1016,1316,154,162,0,3,0,60,26,0,0,0,180,1,370
891,0,230,790,110,0,0,71,4876,1090,865,1464,875,1079,100,163,0,3,0,60,50,0,0,0,200,1,0
892,0,235,801,150,0,0,72,5463,1322,989,1780,1154,1170,105,163,0,3,0,60,50,0,0,0,200,1,0
893,0,240,818,155,0,0,73,6050,1384,1009,1868,1253,1211,110,163,0,3,0,60,50,0,0,0,200,1,0
894,0,240,824,185,0,0,74,6637,1413,1143,1908,1295,1230,115,163,0,3,0,60,50,0,0,0,200,1,0
895,0,250,840,200,0,0,75,7224,1433,1266,1940,1323,1249,120,163,0,3,0,60,50,0,0,0,200,1,0
896,0,270,866,130,0,0,76,7811,1453,1390,1972,1349,1268,125,163,0,3,0,60,50,0,0,0,200,1,0
897,0,280,882,150,0,0,77,8398,1473,1434,2004,1371,1287,130,163,0,3,0,60,50,0,0,0,200,1,0
898,0,290,898,130,0,0,78,8985,1493,1503,2032,1395,1299,135,163,0,3,0,60,50,0,0,0,200,1,0
899,0,300,914,150,0,0,79,9572,1511,1608,2064,1419,1316,140,163,0,3,0,60,50,0,0,0,200,1,0
901,0,170,390,65,0,0,26,980,240,657,972,166,290,80,165,0,3,0,60,27,0,0,0,200,1,0
902,0,180,410,80,0,0,28,960,240,846,1092,188,263,90,165,0,3,0,60,28,0,0,0,230,1,0
903,0,160,240,45,0,0,27,1058,226,669,1028,177,444,90,165,0,3,0,60,27,0,0,0,200,1,0
904,0,200,260,60,0,0,30,918,269,705,1220,213,389,90,165,0,3,0,60,28,0,0,0,200,1,0
905,0,150,200,85,1071,0,42,1343,410,861,1672,305,358,80,166,0,3,0,60,30,0,0,0,1200,1,0
906,0,220,300,65,0,0,32,1201,320,729,1292,227,375,80,165,0,3,0,60,28,0,0,0,200,1,0
907,0,260,360,88,0,0,38,1308,374,807,1516,273,318,80,166,0,3,0,60,29,0,0,0,250,1,0
908,0,170,390,95,1011,0,35,1315,278,768,1404,250,276,100,165,0,3,0,60,10,0,0,0,300,1,0
909,0,180,410,100,1031,0,36,1236,285,780,1440,258,268,100,166,0,3,0,60,29,0,0,0,350,1,0
910,0,190,380,80,0,0,41,1603,357,846,1632,297,373,90,165,0,3,0,60,10,0,0,0,200,1,0
911,0,180,410,100,0,0,45,1710,318,900,1792,330,323,110,166,0,3,0,60,30,0,0,0,200,1,0
912,0,170,390,80,0,0,39,1470,340,819,1556,281,358,90,166,0,3,0,60,29,0,0,0,250,1,0
913,0,145,330,100,1005,0,44,1473,381,888,1752,321,316,90,167,0,3,0,60,10,0,0,0,300,1,0
914,0,160,370,100,1003,0,38,1431,332,807,1516,273,280,90,166,0,3,0,60,10,0,0,0,350,1,0
915,0,180,410,120,0,0,53,2109,409,1011,2124,398,311,100,166,0,3,0,60,10,0,0,0,250,1,0
916,0,195,440,120,0,0,74,2745,516,1320,3072,597,429,110,167,0,3,0,60,35,0,0,0,350,1,0
917,0,170,390,100,0,0,50,1979,387,969,1996,372,355,100,166,0,3,0,60,10,0,0,0,250,1,0
918,0,185,420,135,131,0,56,1992,432,1053,2252,425,291,100,166,0,3,0,60,10,0,0,0,350,1,0
919,0,220,490,185,1021,0,65,2736,454,1182,2652,508,244,110,167,0,3,0,60,33,0,0,0,500,1,0
920,0,200,450,170,104,0,70,2572,537,1257,2884,557,286,100,167,0,3,0,60,20,0,0,0,350,1,0
921,0,200,400,160,0,0,67,2781,571,1212,2744,528,291,90,166,0,3,0,60,20,0,0,0,250,1,0
922,0,200,450,150,1004,0,72,2981,581,1287,2976,577,333,95,167,0,3,0,60,34,0,0,0,350,1,0
923,0,230,510,220,134,303,79,3430,551,1316,3122,647,250,110,167,0,3,0,60,36,0,0,0,500,1,0
924,0,250,500,260,0,0,62,2593,596,1140,2516,480,166,80,167,0,3,0,60,33,0,0,0,250,1,0
925,0,180,410,115,1035,0,48,1894,392,942,1912,355,297,95,167,0,3,0,60,31,0,0,0,350,1,0
926,0,260,550,130,0,0,59,2304,454,1095,2384,452,317,100,166,0,3,0,60,10,0,0,0,350,1,0
927,0,190,450,160,1076,0,62,2380,202,1011,796,3184,94,100,166,0,3,0,60,30,0,0,0,1300,7,0
928,0,180,410,110,1015,0,62,2437,477,1140,2516,480,393,100,166,0,3,0,60,33,0,0,0,260,1,0
929,0,210,470,140,38,0,75,3036,575,1335,3120,607,372,100,166,0,3,0,60,35,0,0,0,300,1,0
